State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2505,EXP260,NRV 205,2013,Trucks and other Rubber Tire Vehicles,1,10,100,30239,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2506,EXP261,NRV 206,2013,Trucks and other Rubber Tire Vehicles,1,10,100,23603.99,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2507,EXP262,NRV 207,2013,Trucks and other Rubber Tire Vehicles,1,10,100,24113,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2508,EXP264,NRV 208,2014,Trucks and other Rubber Tire Vehicles,1,10,100,25105.71,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2509,EXP265,NRV 209,2014,Trucks and other Rubber Tire Vehicles,1,10,100,25847.71,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2510,EXP266,NRV 210,2013,Trucks and other Rubber Tire Vehicles,1,10,100,24223.16,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2511,EXP267,NRV 211,2014,Trucks and other Rubber Tire Vehicles,1,10,100,25105.68,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2512,EXP268,NRV 212,2013,Trucks and other Rubber Tire Vehicles,1,10,100,32945.64,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2513,EXP269,NRV 213,2014,Trucks and other Rubber Tire Vehicles,1,10,100,31812.28,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2514,EXP270,NRV 214,2015,Trucks and other Rubber Tire Vehicles,1,10,100,23604.21,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2515,EXP271,NRV 215,2015,Trucks and other Rubber Tire Vehicles,1,10,100,37436.06,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,TB,Urban,2516,EXP272,NRV 216,2015,Trucks and other Rubber Tire Vehicles,1,10,100,28966.88,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2517,EXP273,NRV 217,2015,Trucks and other Rubber Tire Vehicles,1,10,100,27107.49,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2518,EXP274,NRV 218,2015,Trucks and other Rubber Tire Vehicles,1,10,100,27107.49,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2519,EXP275,NRV 219,2015,Trucks and other Rubber Tire Vehicles,1,10,100,40592.51,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2520,EXP276,NRV 220,2015,Trucks and other Rubber Tire Vehicles,1,10,100,33179.87,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2523,EXP279,NRV 223,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2524,EXP280,NRV 224,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2525,EXP281,NRV 225,2016,Trucks and other Rubber Tire Vehicles,1,10,100,30284.2,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2526,EXP282,NRV 226,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2527,EXP283,NRV 227,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2528,EXP284,NRV 228,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2529,EXP285,NRV 229,2016,Trucks and other Rubber Tire Vehicles,1,10,100,37308.44,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,TB,Urban,2530,EXP286,NRV 230,2017,Trucks and other Rubber Tire Vehicles,1,10,100,39061.25,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2531,EXP287,NRV 231,2016,Trucks and other Rubber Tire Vehicles,1,10,100,25389.59,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2532,EXP288,NRV 232,2016,Trucks and other Rubber Tire Vehicles,1,10,100,25389.59,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2533,EXP289,NRV 233,2016,Trucks and other Rubber Tire Vehicles,1,10,100,47653.08,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2534,EXP290,NRV 234,2016,Trucks and other Rubber Tire Vehicles,1,10,100,58689.94,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2535,EXP291,NRV 235,2016,Trucks and other Rubber Tire Vehicles,1,4,100,25389.59,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2536,EXP292,NRV 236,2016,Trucks and other Rubber Tire Vehicles,1,10,100,35820.23,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2537,EXP293,NRV 237,2017,Trucks and other Rubber Tire Vehicles,1,10,100,42134.12,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2538,EXP294,NRV 238,2016,Trucks and other Rubber Tire Vehicles,1,10,100,29663,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2539,EXP295,NRV 239,2017,Trucks and other Rubber Tire Vehicles,1,10,100,29663,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2540,EXP296,NRV 240,2017,Trucks and other Rubber Tire Vehicles,1,10,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2541,EXP297,NRV 241,2017,Trucks and other Rubber Tire Vehicles,1,4,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2542,EXP298,NRV 242,2017,Trucks and other Rubber Tire Vehicles,1,5,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2543,EXP299,NRV 243,2017,Trucks and other Rubber Tire Vehicles,1,10,100,41036.68,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2544,EXP300,NRV 244,2017,Trucks and other Rubber Tire Vehicles,1,10,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2545,EXP301,NRV 245,2017,Trucks and other Rubber Tire Vehicles,1,10,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2546,EXP302,NRV 246,2017,Trucks and other Rubber Tire Vehicles,1,10,100,34384.17,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2547,EXP303,NRV 247,2017,Trucks and other Rubber Tire Vehicles,1,10,100,40868.09,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2548,EXP304,NRV 248,2017,Trucks and other Rubber Tire Vehicles,1,10,100,36135.56,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,TB,Urban,2549,EXP305,NRV 249,2017,Trucks and other Rubber Tire Vehicles,1,10,100,38712.92,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2550,EXP306,NRV 250,2017,Trucks and other Rubber Tire Vehicles,1,10,100,40843.18,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2551,EXP307,NRV 251,2017,Trucks and other Rubber Tire Vehicles,1,10,100,38582.96,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2552,EXP309,NRV 252,2017,Trucks and other Rubber Tire Vehicles,1,10,100,36020.45,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2553,EXP312,NRV 253,2017,Trucks and other Rubber Tire Vehicles,1,4,100,35984.53,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2554,EXP313,NRV 254,2017,Trucks and other Rubber Tire Vehicles,1,4,100,41471.67,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2555,EXP314,NRV 255,2017,Trucks and other Rubber Tire Vehicles,1,4,100,40045.7,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2556,EXP317,NRV 256,2017,Trucks and other Rubber Tire Vehicles,1,10,100,41751.2,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2557,EXP319,NRV 257,2017,Trucks and other Rubber Tire Vehicles,1,10,100,30783.43,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2559,EXS104,NRV 259,2012,Trucks and other Rubber Tire Vehicles,1,10,100,117325,2012,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2560,EXS105,NRV 260,2017,Trucks and other Rubber Tire Vehicles,1,10,100,278366,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2561,EXT124,NRV 261,1997,Trucks and other Rubber Tire Vehicles,1,10,100,126682,1997,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2562,EXT128,NRV 262,1997,Trucks and other Rubber Tire Vehicles,1,15,100,124774.9,1997,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2563,EXT132,NRV 263,1997,Trucks and other Rubber Tire Vehicles,1,15,100,165750.9,1997,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2564,EXT135,NRV 264,1997,Trucks and other Rubber Tire Vehicles,1,15,100,37762.84,1997,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2565,EXT136,NRV 265,1997,Trucks and other Rubber Tire Vehicles,1,15,100,51257.9,1997,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2567,EXT149,NRV 267,2008,Trucks and other Rubber Tire Vehicles,1,15,100,230196.6,2008,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,TB,Urban,2568,EXT150,NRV 268,2004,Trucks and other Rubber Tire Vehicles,1,10,100,359167.9,2004,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2572,EXT161,NRV 272,2008,Trucks and other Rubber Tire Vehicles,1,10,100,39836.68,2008,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2575,EXT164,NRV 275,2008,Trucks and other Rubber Tire Vehicles,1,4,100,39836.68,2008,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2576,EXT165,NRV 276,2008,Trucks and other Rubber Tire Vehicles,1,10,100,39836.68,2008,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2577,EXT167,NRV 277,2008,Trucks and other Rubber Tire Vehicles,1,10,100,39836.68,2008,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2578,EXT168,NRV 278,2009,Trucks and other Rubber Tire Vehicles,1,10,100,465494.8,2009,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2579,EXT169,NRV 279,2009,Trucks and other Rubber Tire Vehicles,1,10,100,465494.8,2009,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2580,EXT170,NRV 280,2009,Trucks and other Rubber Tire Vehicles,1,10,100,170750.2,2009,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2582,EXT172,NRV 282,2009,Trucks and other Rubber Tire Vehicles,1,10,100,32925.26,2009,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2583,EXT173,NRV 283,2009,Trucks and other Rubber Tire Vehicles,1,10,100,39534.12,2009,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2584,EXT174,NRV 284,2011,Trucks and other Rubber Tire Vehicles,1,10,100,106609.2,2011,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2585,EXT175,NRV 285,2011,Trucks and other Rubber Tire Vehicles,1,10,100,107686,2011,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2586,EXT176,NRV 286,2011,Trucks and other Rubber Tire Vehicles,1,10,100,107686,2011,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2587,EXT177,NRV 287,2011,Trucks and other Rubber Tire Vehicles,1,10,100,107686,2011,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2588,EXT178,NRV 288,2013,Trucks and other Rubber Tire Vehicles,1,10,100,111807.1,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2589,EXT179,NRV 289,2013,Trucks and other Rubber Tire Vehicles,1,10,100,229649.3,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2590,EXT180,NRV 290,2013,Trucks and other Rubber Tire Vehicles,1,10,100,229649.3,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2591,EXT181,NRV 291,2013,Trucks and other Rubber Tire Vehicles,1,10,100,402799.9,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2592,EXT182,NRV 292,2013,Trucks and other Rubber Tire Vehicles,1,10,100,137648,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2593,EXT183,NRV 293,2014,Trucks and other Rubber Tire Vehicles,1,10,100,36826.08,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2594,EXT184,NRV 294,2015,Trucks and other Rubber Tire Vehicles,1,10,100,32029.36,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,TB,Urban,2595,EXT185,NRV 295,2015,Trucks and other Rubber Tire Vehicles,1,10,100,32029.36,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2596,EXT186,NRV 296,2015,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2597,EXT187,NRV 297,2014,Trucks and other Rubber Tire Vehicles,1,10,100,45659.96,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2598,EXT188,NRV 298,2015,Trucks and other Rubber Tire Vehicles,1,10,100,46195.69,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2599,EXT189,NRV 299,2014,Trucks and other Rubber Tire Vehicles,1,10,100,388926,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2600,EXT190,NRV 300,2014,Trucks and other Rubber Tire Vehicles,1,10,100,207042.2,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2601,EXT191,NRV 301,2014,Trucks and other Rubber Tire Vehicles,1,10,100,207042.2,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2602,EXT192,NRV 302,2014,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2603,EXT193,NRV 303,2014,Trucks and other Rubber Tire Vehicles,1,10,100,40681.81,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2604,EXT194,NRV 304,2015,Trucks and other Rubber Tire Vehicles,1,10,100,46204.03,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2605,EXT195,NRV 305,2015,Trucks and other Rubber Tire Vehicles,1,10,100,74774.9,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2606,EXT196,NRV 306,2016,Trucks and other Rubber Tire Vehicles,1,10,100,278014.3,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2607,EXT197,NRV 307,2016,Trucks and other Rubber Tire Vehicles,1,10,100,278014.3,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2608,EXT198,NRV 308,2016,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2609,EXT199,NRV 309,2016,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2610,EXT200,NRV 310,2016,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2016,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2611,EXT201,NRV 311,2017,Trucks and other Rubber Tire Vehicles,1,10,100,286353.8,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2612,EXT202,NRV 312,2017,Trucks and other Rubber Tire Vehicles,1,15,100,47276.49,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2613,EXT203,NRV 313,2017,Trucks and other Rubber Tire Vehicles,1,15,100,47276.49,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2614,EXT204,NRV 314,2017,Trucks and other Rubber Tire Vehicles,1,12,100,47276.49,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2615,EXT205,NRV 315,2017,Trucks and other Rubber Tire Vehicles,1,12,100,47276.49,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2616,EXT206,NRV 316,2017,Trucks and other Rubber Tire Vehicles,1,15,100,47176.49,2017,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2617,EXU010,NRV 317,2013,Trucks and other Rubber Tire Vehicles,1,15,100,24486.63,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2618,EXU011,NRV 318,2013,Trucks and other Rubber Tire Vehicles,1,15,100,37837.85,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2619,EXU012,NRV 319,2013,Trucks and other Rubber Tire Vehicles,1,15,100,37837.85,2013,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2620,EXU013,NRV 320,2014,Trucks and other Rubber Tire Vehicles,1,12,100,34189.23,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2621,EXU014,NRV 321,2014,Trucks and other Rubber Tire Vehicles,1,12,100,37837.85,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2622,EXU015,NRV 322,2014,Trucks and other Rubber Tire Vehicles,1,12,100,37837.85,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2623,EXU016,NRV 323,2014,Trucks and other Rubber Tire Vehicles,1,12,100,30020.76,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2624,EXU017,NRV 324,2014,Trucks and other Rubber Tire Vehicles,1,12,100,26420.87,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2625,EXU018,NRV 325,2014,Trucks and other Rubber Tire Vehicles,1,12,100,32674.8,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2626,EXU019,NRV 326,2015,Trucks and other Rubber Tire Vehicles,1,12,100,33648.81,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2628,EXU021,NRV 328,2015,Trucks and other Rubber Tire Vehicles,1,12,100,33648.81,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2629,EXU022,NRV 329,2014,Trucks and other Rubber Tire Vehicles,1,12,100,25700.67,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2630,EXU023,NRV 330,2014,Trucks and other Rubber Tire Vehicles,1,12,100,19972.63,2014,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2631,EXU024,NRV 331,2015,Trucks and other Rubber Tire Vehicles,1,12,100,37741.47,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2633,EXU026,NRV 333,2015,Trucks and other Rubber Tire Vehicles,1,12,100,37741.47,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2634,EXU027,NRV 334,2015,Trucks and other Rubber Tire Vehicles,1,12,100,34953.83,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2635,EXU028,NRV 335,2015,Trucks and other Rubber Tire Vehicles,1,12,100,34953.83,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2636,EXU029,NRV 336,2015,Trucks and other Rubber Tire Vehicles,1,12,100,38181.17,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2637,EXU030,NRV 337,2015,Trucks and other Rubber Tire Vehicles,1,12,100,37741.47,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2638,EXU031,NRV 338,2015,Trucks and other Rubber Tire Vehicles,1,12,100,38181.17,2015,N,
,1,King County Department of Metro Transit,Full Reporter,,,MB,,Urban,2639,EXU032,NRV 339,2015,Trucks and other Rubber Tire Vehicles,1,12,100,38181.17,2015,N,
