State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic,data_year
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Weekday,6:00:00,19:00:00,,,,2,557,555,2,556,16,15,1,,,,,,,,,36,,,1216,253,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,15:00:00,18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Annual Total,,,23,24,,,230817,213575,17242,,24282,23065,1217,0,0,,,,,,,35974,35974,0,116436,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:30:00,18:30:00,,,,13,307,292,15,,32,31,1,,,,,,,,,53,,,186,52,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:30:00,16:00:00,,,,12,263,250,13,,30,29,1,,,,,,,,,30,,,112,52,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00:00,19:00:00,,,,21,808,712,96,,81,77,4,,,,,,,,,124,,,388,253,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Annual Total,,,18,23,,,731232,707931,23301,714129,60832,59044,1788,0,0,,,,,,,472252,,,1981888,,,,,,,126.6,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:30:00,18:30:00,,,,9,1297,1257,40,1271,103,97,6,,,,,,,,,800,,,3241,52,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:30:00,16:00:00,,,,6,678,659,19,669,55,52,3,,,,,,,,,402,,,1753,52,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00:00,19:00:00,,,,18,2432,2347,85,2424,208,203,5,,,,,,,,,1602,,,6812,253,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,16:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Annual Total,,,2,20,,,31663,31663,0,,702,702,0,0,0,,,,,,,3355,,,162002,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Weekday,6:00:00,19:00:00,,,,2,125,125,0,,3,3,0,,,,,,,,,13,,,648,253,0,,0,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Annual Total,,,21,53,,,550904,465724,85180,,43232,32860,10372,,,,,,,,,66229,63207,,403241,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:00:00,23:30:00,,,,7,831,698,133,,62,49,13,,,,,,,,,98,,,521,50,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:00:00,21:30:00,,,,4,509,423,86,,38,29,9,,,,,,,,,52,,,295,53,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00:00,0:30:00,,,,13,1884,1597,287,,149,113,36,,,,,,,,,229,,,1430,256,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Annual Total,,,31,31,,,,1965751,,,,79226,,,,,,,,,,218423,,218423,2339272,365,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,45,79,,,1776401,1674364,102037,2123229,140212,134599,5613,,,,,,,,,2184580,,,8909636,,,,,,,525.5,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:25:00,23:50:00,,,,26,4266,4023,243,5068,326,314,12,,,,,,,,,5050,,,21018,51,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:20:00,21:30:00,,,,22,3436,3225,211,4269,259,248,11,,,,,,,,,3587,,,14569,52,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00:00,0:30:00,,,,44,5391,5084,307,6417,430,413,17,,,,,,,,,6799,,,27657,256,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:30:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,14:30:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Annual Total,,,2,3,,,99243,97276,1967,102000,4977,4713,264,,,,,,,,,10434,,,237122,,,,,,,104,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Weekday,6:00:00,19:00:00,,,,2,389,381,8,400,20,18,2,,,,,,,,,41,,,930,255,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Annual Total,,,13,22,,,716083,695726,20357,793976,61024,60303,721,,,,,,,,,1807241,,,4834019,,,,,,,,0,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Saturday,7:00:00,23:45:00,,,,10,1659,1621,38,1880,144,142,2,,,,,,,,,4286,,,12024,51,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Sunday,7:45:00,21:30:00,,,,9,1321,1283,38,1675,115,113,2,,,,,,,,,3017,,,8350,52,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Weekday,5:40:00,0:50:00,,,,13,2198,2134,64,2387,186,184,2,,,,,,,,,5593,,,14791,256,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,7:30:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,9:00:00,14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - PM Peak,14:30:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Annual Total,,,3,3,,,67253,67253,0,,1172,1172,0,,,,,,,,,2726,,,171042,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00:00,19:00:00,,,,3,269,269,0,,5,5,0,,,,,,,,,11,,,668,250,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Annual Total,,,100,262,,,2992392,2411276,581116,,214571,177667,36904,0,0,,,,,,,244846,244846,0,1812134,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Saturday,2:53:00,2:38:00,,,,43,4584,3811,773,,327,280,47,,,,,,,,,409,,,2601,51,0,,1,Snow Storm 2/13 Service Closed,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Sunday,2:53:00,2:38:00,,,,38,4174,3418,756,,288,248,40,,,,,,,,,325,,,2441,56,0,,1,Snow Storm 2/14 Service Closed,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Weekday,2:53:00,2:38:00,,,,93,9863,7912,1951,,710,584,126,,,,,,,,,800,,,5997,256,0,,0,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Annual Total,,,18,18,,,,242804,,,,8939,,,,,,,,,,23470,23470,0,279152,363,0,,2,Snow Storm 2/13 & 2/14 - Service Closed,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Annual Total,,,102,142,,,8290262,8172915,117347,8366653,593086,583899,9187,,,4157736,4098957,58779,297571,292967,4604,14817505,,,77157997,0,0,,0,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Saturday,3:19:00,2:17:00,,,47,94,20511,20184,327,20837,1477,1451,26,,,10307,10143,164,743,730,13,35789,,,182203,51,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Sunday,3:19:00,2:16:00,,,47,94,20458,20138,320,20890,1476,1451,25,,,10257,10097,160,740,727,13,30927,,,158347,59,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:21:00,2:19:00,,,47,95,23675,23355,320,23810,1689,1664,25,,,11870,11710,160,847,835,12,43902,,,229990,254,,,1,Excessive heat,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00:00,15:30:00,,,47,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,15:30:00,19:00:00,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Annual Total,,,512,674,,,24123013,20633760,3489253,20775827,2058074,1912920,145154,,,,,,,,,25137970,,,98687208,,,,,,,1345.91,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:25:00,2:26:00,,,,300,44825,39530,5295,40244,3895,3676,219,,,,,,,,,54159,,,206158,51,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:25:00,2:26:00,,,,300,44953,39668,5285,40205,3907,3689,218,,,,,,,,,45427,,,180255,59,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:00:00,2:38:00,,,,496,75234,63833,11401,64123,6388,5913,475,,,,,,,,,77242,,,304071,255,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:30:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Annual Total,,,4,6,,,114506,112881,1625,113216,6288,5544,744,,,75331,74215,1116,4148,3637,511,84742,,,675964,0,0,,0,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Typical Weekday,5:16:00,19:47:00,,,2,3,447,441,6,442,25,22,3,,,294,290,4,16,14,2,331,,,2640,256,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - AM Peak,5:16:00,9:35:00,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,YR,PT,Average Weekday - PM Peak,15:28:00,19:47:00,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,Kalispel Tribe of Indians,Reduced Reporter,,Tribe,DR,DO,Annual Total,,,0,,,,,0,,,,0,,,,,,,,,,0,,0,,,,,,,,,,
,9,Kalispel Tribe of Indians,Reduced Reporter,,Tribe,MB,DO,Annual Total,,,1,,,,,21903,,,,634,,,,,,,,,,741,,,,,,,,,,,,
,10,Klamath Tribes,Reduced Reporter,,Tribe,CB,DO,Annual Total,,,3,,,,,82944,,,,3528,,,,,,,,,,4450,,,,,,,,,,,,
,10,Klamath Tribes,Reduced Reporter,,Tribe,DR,DO,Annual Total,,,4,,,,,40550,,,,1362,,,,,,,,,,707,,0,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Annual Total,,,30,64,,,674719,579262,95457,,44730,38671,6059,0,0,,,,,,,95260,23177,0,519023,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:26:00,17:28:00,,,,4,198,156,42,,22,19,3,,,,,,,,,44,,,272,51,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:11:00,19:06:00,,,,22,2569,2210,359,,170,146,24,,,,,,,,,361,,,1960,254,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Annual Total,,,38,49,,,1608272,1417090,191182,1416902,87972,78600,9372,0,0,,,,,,,829122,,,3840376,,,,,,,317.6,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Saturday,7:45:00,21:33:00,,,,10,1547,1421,126,1451,93,86,7,,,,,,,,,1289,,,4816,52,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:15:00,22:04:00,,,,38,5916,5201,715,5243,322,287,35,,,,,,,,,2953,,,13914,258,0,,0,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Valley Regional Transit,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,16:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Annual Total,,,26,53,,,634972,562256,72716,,52708,47788,4920,0,0,,,,,,,89838,40045,0,525439,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:00:00,8:00:00,,,,10,810,694,116,,65,60,5,,,,,,,,,107,,,548,52,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:00:00,8:00:00,,,,8,540,465,75,,43,39,4,,,,,,,,,67,,,351,53,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00:00,0:00:00,,,,26,2250,2014,236,,182,170,12,,,,,,,,,323,,,1903,250,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,MB,DO,Annual Total,,,47,64,,,2376009,2207629,168380,2210135,191573,183414,8159,,,,,,,,,1953114,,,8780460,,,,,,,224,,
,12,Municipality of Anchorage,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:10:00,19:33:00,,,,47,3571,3290,281,3292,284,270,14,,,,,,,,,3392,,,15028,51,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:10:00,19:33:00,,,,47,3573,3291,282,3297,284,270,14,,,,,,,,,2587,,,11459,51,,,,,,,,
,12,Municipality of Anchorage,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:18:00,21:00:00,,,,47,7983,7429,554,7437,645,619,26,,,,,,,,,6540,,,29481,252,,,,,,,,
